index_content,word,nature,content_type,index_word
1669,安装,v,neg,23
1670,遥控器,n,neg,0
1670,坏,a,neg,1
1670,品,v,neg,2
1670,控,v,neg,3
1670,行,zg,neg,4
1670,简单,a,neg,5
1670,配件,n,neg,6
1670,坏,a,neg,7
1671,上门,ns,neg,0
1671,安装,v,neg,1
1671,根本就是,n,neg,2
1671,骗人,n,neg,3
1671,收货,n,neg,4
1671,好久,m,neg,5
1671,安装,v,neg,6
1671,忽悠,z,neg,7
1671,失望透顶,n,neg,8
1671,失望,v,neg,9
1671,失望,v,neg,10
1671,太,d,neg,11
1671,失望,v,neg,12
1671,久,a,neg,13
1671,无人管,l,neg,14
1671,无人,n,neg,15
1672,垃圾,n,neg,0
1672,装,v,neg,1
1672,不出,v,neg,2
1672,热水,n,neg,3
1672,售后,n,neg,4
1672,磨磨,v,neg,5
1672,唧唧,o,neg,6
1672,不肯,v,neg,7
1672,水压,n,neg,8
1672,走,v,neg,9
1672,不理,v,neg,10
1672,本来,t,neg,11
1672,品牌,n,neg,12
1672,东西,ns,neg,13
1673,安装,v,neg,0
1673,服务态度,n,neg,1
1673,差,a,neg,2
1673,随便,d,neg,3
1673,接,v,neg,4
1673,几个,m,neg,5
1673,理解,v,neg,6
1674,遥控器,n,neg,0
1674,请客,v,neg,1
1674,服给,vn,neg,2
1674,说法,v,neg,3
1675,月,m,neg,0
1675,号,m,neg,1
1675,没来,v,neg,2
1675,安装,v,neg,3
1675,电话,n,neg,4
1675,天天,t,neg,5
1675,装,v,neg,6
1675,没来,v,neg,7
1675,装,n,neg,8
1676,太,d,neg,0
1676,失望,v,neg,1
1676,少,a,neg,2
1676,这少,r,neg,3
1676,花洒,nr,neg,4
1676,套装,n,neg,5
1676,花,v,neg,6
1676,洒,v,neg,7
1676,头,n,neg,8
1676,链接,n,neg,9
1676,可笑,v,neg,10
1676,充凉,a,neg,11
1676,上当,v,neg,12
1678,件,q,neg,0
1678,商品,n,neg,1
1678,贵,a,neg,2
1678,发,v,neg,3
1678,便宜,a,neg,4
1678,不发,v,neg,5
1678,发,v,neg,6
1678,退款,v,neg,7
1678,店,n,neg,8
1678,欺,vn,neg,9
1678,办法,n,neg,10
1679,安装,v,neg,0
1679,十分满意,l,neg,1
1679,安装,v,neg,2
1679,收从,v,neg,3
1679,水管,n,neg,4
1679,钱,n,neg,5
1679,一套,m,neg,6
1680,售后服务,l,neg,0
1680,人员,n,neg,1
1680,服务,vn,neg,2
1680,太,d,neg,3
1680,不行,v,neg,4
1680,第一次,m,neg,5
1680,师傅,nr,neg,6
1680,走,v,neg,7
1680,够,zg,neg,8
1680,管道,n,neg,9
1680,接口处,i,neg,10
1680,漏水,n,neg,11
1680,打电话,l,neg,12
1680,维修,v,neg,13
1680,推三阻四,i,neg,14
1680,公司,n,neg,15
1680,球,n,neg,16
1680,球迷,n,neg,17
1680,没用,v,neg,18
1680,公司,n,neg,19
1680,缓用,v,neg,20
1680,换上,v,neg,21
1680,门,n,neg,22
1680,远,a,neg,23
1680,算,v,neg,24
1680,第二次,m,neg,25
1680,师傅,nr,neg,26
1680,倒,v,neg,27
1680,还行,v,neg,28
1680,服务,vn,neg,29
1680,周到,v,neg,30
1681,烧水,n,neg,0
1681,确实,ad,neg,1
1681,慢,a,neg,2
1681,脑癌,n,neg,3
1681,设计师,n,neg,4
1681,瞎,v,neg,5
1682,安装费,n,neg,0
1682,真,d,neg,1
1682,贵,a,neg,2
1682,不用,v,neg,3
1682,安装,v,neg,4
1682,保,v,neg,5
1682,霸王,n,neg,6
1682,条款,n,neg,7
1682,机子,n,neg,8
1682,看着,v,neg,9
1682,不错,a,neg,10
1684,后悔,v,neg,0
1684,售后,n,neg,1
1684,坑,n,neg,2
1684,钱,n,neg,3
1684,活节,vn,neg,4
1684,阀元,n,neg,5
1684,弯头,v,neg,6
1684,水龙头,n,neg,7
1684,总共,b,neg,8
1684,花,v,neg,9
1684,免费,vn,neg,10
1684,安装,v,neg,11
1684,安装,v,neg,12
1684,费用,n,neg,13
1684,包含,v,neg,14
1684,材料费,n,neg,15
1684,羊毛出在羊身上,i,neg,16
1685,收费,n,neg,0
1685,高,a,neg,1
1686,感受,v,neg,0
1686,产品,n,neg,1
1686,半点,m,neg,2
1686,毛病,n,neg,3
1686,上门,ns,neg,4
1686,安装,v,neg,5
1686,套路,n,neg,6
1686,师傅,nr,neg,7
1686,收费,n,neg,8
1686,两百,m,neg,9
1686,安装,v,neg,10
1686,这块,r,neg,11
1686,收,v,neg,12
1686,没完,v,neg,13
1686,我家,r,neg,14
1686,厕所,n,neg,15
1686,水管,n,neg,16
1686,距离,n,neg,17
1686,十六,m,neg,18
1686,米,q,neg,19
1686,米,q,neg,20
1686,收块,n,neg,21
1686,官方,n,neg,22
1686,收价,n,neg,23
1686,收,v,neg,24
1686,交上去,v,neg,25
1686,爸,n,neg,26
1686,块,q,neg,27
1686,师傅,nr,neg,28
1686,勉强,v,neg,29
1686,答应,v,neg,30
1686,官方,n,neg,31
1686,价,n,neg,32
1686,改,v,neg,33
1686,师傅,nr,neg,34
1686,贴钱,v,neg,35
1686,帮,v,neg,36
1686,安装,v,neg,37
1686,收,v,neg,38
1686,我块,r,neg,39
1686,没完,v,neg,40
1686,弄,v,neg,41
1686,帮,v,neg,42
1686,通电,j,neg,43
1686,对不起,l,neg,44
1686,不行,v,neg,45
1686,师傅,nr,neg,46
1686,插座,n,neg,47
1686,安装,v,neg,48
1686,防漏,v,neg,49
1686,电插座,n,neg,50
1686,插座,n,neg,51
1686,帮,v,neg,52
1686,安装,v,neg,53
1686,漏电,nz,neg,54
1686,事情,n,neg,55
1686,负责,v,neg,56
1686,怀疑,v,neg,57
1686,装,v,neg,58
1686,敢不敢,d,neg,59
1686,一万,m,neg,60
1686,我家,r,neg,61
1686,防漏,v,neg,62
1686,电插座,n,neg,63
1686,不要紧,l,neg,64
1686,师傅,nr,neg,65
1686,帮,v,neg,66
1686,通电,j,neg,67
1686,今晚,t,neg,68
1686,洗,v,neg,69
1686,热水澡,n,neg,70
1686,安装,v,neg,71
1686,收,v,neg,72
1686,一百块,m,neg,73
1686,安装,v,neg,74
1686,加,v,neg,75
1686,全,a,neg,76
1686,真的,d,neg,77
1686,半句,m,neg,78
1686,假话,n,neg,79
1686,希望,v,neg,80
1686,官方,n,neg,81
1686,事,n,neg,82
1686,牌子,n,neg,83
1686,玩,v,neg,84
1686,砸,v,neg,85
1686,上门,ns,neg,86
1686,安装,v,neg,87
1686,师傅,nr,neg,88
1686,太,d,neg,89
1686,坑人,n,neg,90
1687,发点,v,neg,0
1687,图片吧,n,neg,1
1687,不想,v,neg,2
1687,只管,c,neg,3
1687,打孔,v,neg,4
1687,挂上去,v,neg,5
1687,包,v,neg,6
1687,安装,v,neg,7
1687,样子,n,neg,8
1687,好看,v,neg,9
1687,送货,v,neg,10
1687,安装,v,neg,11
1687,不多,d,neg,12
1687,看图,v,neg,13
1688,到货,v,neg,0
1688,安装,v,neg,1
1688,收,v,neg,2
1688,三百多,m,neg,3
1688,费用,n,neg,4
1688,拆旧,v,neg,5
1688,收钱,v,neg,6
1688,拆机,n,neg,7
1688,价格,n,neg,8
1688,厂家,n,neg,9
1688,安装,v,neg,10
1688,人员,n,neg,11
1688,随口,d,neg,12
1688,安装,v,neg,13
1688,产品,n,neg,14
1688,显示,v,neg,15
1688,漏电,nz,neg,16
1688,厂家,n,neg,17
1688,安装,v,neg,18
1688,人员,n,neg,19
1688,退换,v,neg,20
1688,致电,v,neg,21
1688,客服,n,neg,22
1688,小时,n,neg,23
1688,有人,r,neg,24
1688,上门,ns,neg,25
1688,检测,vn,neg,26
1688,检测,vn,neg,27
1688,确实,ad,neg,28
1688,换,nz,neg,29
1688,想,v,neg,30
1688,退货,v,neg,31
1688,检测,vn,neg,32
1688,退,v,neg,33
1688,小时,n,neg,34
1688,检测,vn,neg,35
1688,无语,v,neg,36
1688,天,q,neg,37
1688,不用,v,neg,38
1688,洗澡,v,neg,39
1690,安装,v,neg,0
1690,速度,n,neg,1
1690,太慢,a,neg,2
1691,加热,v,neg,0
1691,超级,b,neg,1
1691,慢,a,neg,2
1691,语,ng,neg,3
1691,星,n,neg,4
1692,真心,d,neg,0
1692,喜欢,v,neg,1
1692,网购,n,neg,2
1692,送货,v,neg,3
1692,很快,d,neg,4
1692,第二天,m,neg,5
1692,送到,v,neg,6
1692,安装,v,neg,7
1692,不爽,a,neg,8
1692,到货,v,neg,9
1692,第三天,m,neg,10
1692,安,ns,neg,11
1692,且是,c,neg,12
1692,拖到,v,neg,13
1692,晚上,t,neg,14
1692,没来,v,neg,15
1692,安装,v,neg,16
1692,电话,n,neg,17
1692,催,v,neg,18
1692,时告,n,neg,19
1692,后边,f,neg,20
1692,家,q,neg,21
1692,情况,n,neg,22
1692,半夜,m,neg,23
1692,鸡叫,v,neg,24
1693,气死,n,neg,0
1693,安装,v,neg,1
1693,师傅,nr,neg,2
1693,帮,v,neg,3
1693,装上去,v,neg,4
1693,走,v,neg,5
1693,水管,n,neg,6
1693,装,v,neg,7
1693,公司,n,neg,8
1693,不装,v,neg,9
1693,安装,v,neg,10
1693,服务,vn,neg,11
1693,气死,n,neg,12
1694,耗电,v,neg,0
1694,烧水,n,neg,1
1694,慢,a,neg,2
1694,热水,n,neg,3
1695,年前,t,neg,0
1695,时间,n,neg,1
1695,紧,a,neg,2
1695,预订,v,neg,3
1695,预约,v,neg,4
1695,特定,d,neg,5
1695,时间,n,neg,6
1695,安装,v,neg,7
1695,客服,n,neg,8
1695,弄成,v,neg,9
1695,燃气,n,neg,10
1695,师傅,nr,neg,11
1695,安装,v,neg,12
1695,预约,v,neg,13
1695,第二天,m,neg,14
1695,早上,t,neg,15
1695,安装,v,neg,16
1695,确,d,neg,17
1695,下午,t,neg,18
1695,两点,m,neg,19
1695,终于,d,neg,20
1695,安装,v,neg,21
1695,回老家,n,neg,22
1695,乡下,s,neg,23
1695,天,q,neg,24
1695,回来,v,neg,25
1695,发现,v,neg,26
1695,掉下来,v,neg,27
1695,水管,n,neg,28
1695,爆,v,neg,29
1695,情况,n,neg,30
1695,可想而知,l,neg,31
1695,奇葩,n,neg,32
1695,网购,n,neg,33
1696,最低,a,neg,0
1696,一分,m,neg,1
1696,本来,t,neg,2
1696,一分,m,neg,3
1696,不想,v,neg,4
1696,买回来,l,neg,5
1696,安装,v,neg,6
1696,没用,v,neg,7
1696,坏,a,neg,8
1696,申报,nz,neg,9
1696,一两次,m,neg,10
1696,维修,v,neg,11
1696,本来,t,neg,12
1696,今年过年,i,neg,13
1696,回老家,n,neg,14
1696,打算,v,neg,15
1696,回家,n,neg,16
1696,装上,v,neg,17
1696,请,v,neg,18
1696,出厂,n,neg,19
1696,检验,vn,neg,20
1696,合格,n,neg,21
1696,一点,m,neg,22
1698,东西,ns,neg,0
1698,最差,a,neg,1
1698,本来,t,neg,2
1698,说好,v,neg,3
1698,安装,v,neg,4
1698,免费,vn,neg,5
1698,安装,v,neg,6
1698,不行,v,neg,7
1698,不行,v,neg,8
1698,装,v,neg,9
1698,两根,m,neg,10
1698,管子,n,neg,11
1698,转,v,neg,12
1698,两个,m,neg,13
1698,弯,v,neg,14
1698,收,v,neg,15
1698,两百块,m,neg,16
1698,不到,v,neg,17
1698,一千,m,neg,18
1698,出节,vn,neg,19
1698,真的,d,neg,20
1698,不好,d,neg,21
1698,发脾气,v,neg,22
1698,希望,v,neg,23
1698,公司,n,neg,24
1698,安装,v,neg,25
1698,损失,n,neg,26
1698,客源,n,neg,27
1698,看好,v,neg,28
1698,公司,n,neg,29
1698,产品,n,neg,30
1698,不到,v,neg,31
1698,一千,m,neg,32
1698,产品,n,neg,33
1698,收,v,neg,34
1698,两百,m,neg,35
1698,安装费,n,neg,36
1698,真的,d,neg,37
1698,建议,n,neg,38
1698,同胞,n,neg,39
1698,问好,v,neg,40
1698,安装费,n,neg,41
1698,忠实,a,neg,42
1698,金牌,n,neg,43
1698,会员,n,neg,44
1698,购物,n,neg,45
1698,真的,d,neg,46
1698,失望,v,neg,47
1699,昨天,t,neg,0
1699,到货,v,neg,1
1699,降,v,neg,2
1699,太坑,n,neg,3
1700,烧水,n,neg,0
1700,太慢,a,neg,1
1700,用完,v,neg,2
1700,碰上,v,neg,3
1700,过年,t,neg,4
1700,退货,v,neg,5
1700,失望,v,neg,6
1700,网购,n,neg,7
1701,每次,r,neg,0
1701,洗澡,v,neg,1
1701,热水,n,neg,2
1702,写,v,neg,0
1702,安装,v,neg,1
1702,桶装,b,neg,2
1702,花洒,nr,neg,3
1702,配件,n,neg,4
1702,安装,v,neg,5
1702,没法,v,neg,6
1702,不负责任,l,neg,7
1702,失望,v,neg,8
1703,安装,v,neg,0
1703,师傅,nr,neg,1
1703,态度,n,neg,2
1703,差,a,neg,3
1703,安装,v,neg,4
1703,第一次,m,neg,5
1703,热水,n,neg,6
1703,出水,v,neg,7
1703,几个,m,neg,8
1703,客服,n,neg,9
1703,电话,n,neg,10
1703,几天,m,neg,11
1703,维修,v,neg,12
1703,不来,v,neg,13
1703,老爸,n,neg,14
1703,跑,v,neg,15
1703,镇上,v,neg,16
1703,请,v,neg,17
1703,几次,m,neg,18
1703,帮,v,neg,19
1703,检查,vn,neg,20
1703,拆开,v,neg,21
1703,发现,v,neg,22
1703,进水口,n,neg,23
1703,接口,v,neg,24
1703,安装,v,neg,25
1703,时,n,neg,26
1703,热熔胶,n,neg,27
1703,毛丝,n,neg,28
1703,堵塞,v,neg,29
1703,技术,n,neg,30
1703,真差,n,neg,31
1703,想,v,neg,32
1703,收钱,v,neg,33
1703,公司,n,neg,34
1703,赶紧,d,neg,35
1703,换,v,neg,36
1704,送到,v,neg,0
1704,家,q,neg,1
1704,坏,a,neg,2
1704,经历,n,neg,3
1704,换货,nz,neg,4
1704,第二次,m,neg,5
1704,换来,v,neg,6
1704,商品,n,neg,7
1704,安装,v,neg,8
1704,维修,v,neg,9
1704,补偿,vn,neg,10
1704,一张,m,neg,11
1704,元代,t,neg,12
1704,金卷,n,neg,13
1704,期间,f,neg,14
1704,经历,n,neg,15
1704,四天,m,neg,16
1704,八次,m,neg,17
1704,客服,n,neg,18
1704,累,v,neg,19
1704,算是,v,neg,20
1704,教训,vn,neg,21
1704,迷信,v,neg,22
1705,遥控,vn,neg,0
1705,功能,n,neg,1
1705,无多,m,neg,2
1705,大用处,n,neg,3
1705,常用,b,neg,4
1705,半胆,n,neg,5
1705,功能,n,neg,6
1705,一款,m,neg,7
1705,产品,n,neg,8
1705,性能,n,neg,9
1705,不值,n,neg,10
1705,价,n,neg,11
1706,安装,v,neg,0
1706,服务,vn,neg,1
1706,推三阻四,i,neg,2
1706,春节,t,neg,3
1706,不肯,v,neg,4
1706,安装,v,neg,5
1706,办法,n,neg,6
1706,花钱,n,neg,7
1706,找,v,neg,8
1706,安装,v,neg,9
1706,师傅,nr,neg,10
1707,商品,n,neg,0
1707,安装,v,neg,1
1707,安装费,n,neg,2
1707,免费,vn,neg,3
1707,安装,v,neg,4
1708,配套,a,neg,0
1708,安装,v,neg,1
1708,产品,n,neg,2
1708,服务,vn,neg,3
1708,只能,v,neg,4
1708,产品,n,neg,5
1708,第二次,m,neg,6
1711,东西,ns,neg,0
1711,木有,b,neg,1
1711,安排,v,neg,2
1711,安装,v,neg,3
1711,产品,n,neg,4
1712,加热,v,neg,0
1712,速度,n,neg,1
1712,实在,v,neg,2
1712,太慢,a,neg,3
1712,烧,v,neg,4
1712,小时,n,neg,5
1712,没到度,l,neg,6
1712,真是太,nr,neg,7
1712,坑,n,neg,8
1712,强烈建议,l,neg,9
1713,没什么,l,neg,0
1713,售后,n,neg,1
1713,不敢恭维,l,neg,2
1713,安装,v,neg,3
1713,师傅,nr,neg,4
1713,时间,n,neg,5
1713,安装,v,neg,6
1713,安装,v,neg,7
1713,有块,r,neg,8
1713,安装,v,neg,9
1713,补贴,n,neg,10
1713,打电话,l,neg,11
1713,售后,n,neg,12
1713,售后,n,neg,13
1713,公司,n,neg,14
1713,打电话,l,neg,15
1713,师傅,nr,neg,16
1713,安装,v,neg,17
1713,师傅,nr,neg,18
1713,好评,v,neg,19
1713,安装费,n,neg,20
1713,块钱,n,neg,21
1713,多大个,m,neg,22
1713,事儿,n,neg,23
1713,一种,m,neg,24
1713,欺骗,v,neg,25
1713,消费者,n,neg,26
1713,售后,n,neg,27
1713,表述,v,neg,28
1713,安装,v,neg,29
1713,补贴,n,neg,30
1713,两个,m,neg,31
1713,概念,n,neg,32
1714,烧水,n,neg,0
1714,太慢,a,neg,1
1716,服务,vn,neg,0
1716,太,d,neg,1
1716,差,a,neg,2
1716,电话,n,neg,3
1716,几次,m,neg,4
1716,没人,v,neg,5
1716,安装,v,neg,6
1717,图片,n,neg,0
1717,依次,d,neg,1
1717,冷水,n,neg,2
1717,出水量,n,neg,3
1717,热水,n,neg,4
1717,出水量,n,neg,5
1717,冬天,t,neg,6
1717,没法用,l,neg,7
1717,热水,n,neg,8
1717,挤牙膏,nz,neg,9
1717,没法,v,neg,10
1717,洗,v,neg,11
1717,冻,v,neg,12
1717,感冒,v,neg,13
1717,千元,m,neg,14
1717,次等货,n,neg,15
1717,推荐,v,neg,16
1717,客服,n,neg,17
1717,办法,n,neg,18
1718,乱收费,n,neg,0
1718,官方,n,neg,1
1718,收费,n,neg,2
1718,标准,n,neg,3
1718,官方,n,neg,4
1718,自备,v,neg,5
1718,材料,n,neg,6
1718,安装,v,neg,7
1718,需收,v,neg,8
1718,手工费,n,neg,9
1718,安装,v,neg,10
1718,人员,n,neg,11
1718,材料,n,neg,12
1718,官方,n,neg,13
1718,指定,v,neg,14
1718,品牌,n,neg,15
1718,为由,p,neg,16
1718,不给,v,neg,17
1718,安装,v,neg,18
1718,强行,v,neg,19
1718,安转员,n,neg,20
1718,材料,n,neg,21
1718,安装,v,neg,22
1718,走,v,neg,23
1720,评价,n,neg,0
1721,建议,n,neg,0
1721,朋友,n,neg,1
1721,选择,v,neg,2
1721,一台,m,neg,3
1721,新机,n,neg,4
1721,回来,v,neg,5
1721,坏,a,neg,6
1721,找,v,neg,7
1721,理论,n,neg,8
1721,客服,n,neg,9
1721,找,v,neg,10
1721,师傅,nr,neg,11
1721,师傅,nr,neg,12
1721,找,v,neg,13
1721,卖家,n,neg,14
1721,卖家,n,neg,15
1721,说不关,l,neg,16
1721,事,n,neg,17
1721,事,n,neg,18
1721,愤怒,v,neg,19
1721,一笔,m,neg,20
1721,离谱,n,neg,21
1721,安装费,n,neg,22
1721,受害者,n,neg,23
1721,不想,v,neg,24
1721,出钱,v,neg,25
1721,买气,n,neg,26
1721,受,v,neg,27
1721,想,v,neg,28
1722,烧水,n,neg,0
1722,太慢,a,neg,1
1722,摇控,v,neg,2
1722,失灵,n,neg,3
1722,失败,v,neg,4
1722,购物,n,neg,5
1723,售后,n,neg,0
1723,太,d,neg,1
1723,差,a,neg,2
1723,赚钱,v,neg,3
1723,装,v,neg,4
1724,服务,vn,neg,0
1724,差到家,l,neg,1
1724,冷热水,n,neg,2
1724,不装,v,neg,3
1724,劝,v,neg,4
1725,太,d,neg,0
1725,差劲,n,neg,1
1725,平时,t,neg,2
1725,烧水,n,neg,3
1725,得烧,v,neg,4
1725,小时,n,neg,5
1725,烧,v,neg,6
1725,慢,a,neg,7
1725,洗,v,neg,8
1725,一半,m,neg,9
1725,水,n,neg,10
1725,凉,v,neg,11
1725,咨询,vn,neg,12
1725,问,n,neg,13
1725,客服,n,neg,14
1725,怎么回事,l,neg,15
1725,客服,n,neg,16
1725,冬天,t,neg,17
1725,烧到,v,neg,18
1725,两个,m,neg,19
1725,小时,n,neg,20
1725,费电,n,neg,21
1725,耽误时间,v,neg,22
1725,安装,v,neg,23
1725,人员,n,neg,24
1725,半个,m,neg,25
1725,小时,n,neg,26
1725,烧,v,neg,27
1725,仔细,ad,neg,28
1725,问,n,neg,29
1725,情况,n,neg,30
1725,送,v,neg,31
1725,天天,t,neg,32
1725,洗澡,v,neg,33
1725,久,a,neg,34
1725,提个醒,v,neg,35
1725,一会,m,neg,36
1725,烧,v,neg,37
1725,洗,v,neg,38
1725,完水,v,neg,39
1725,凉,v,neg,40
1725,水,n,neg,41
1726,说好,v,neg,0
1726,免费,vn,neg,1
1726,安装,v,neg,2
1726,帮忙,v,neg,3
1726,安装,v,neg,4
1726,安装费,n,neg,5
1726,退,v,neg,6
1726,东西,ns,neg,7
1726,丢下,v,neg,8
1726,走,v,neg,9
1726,大过年,d,neg,10
1726,办法,n,neg,11
1727,感觉,n,neg,0
1727,搬,v,neg,1
1727,晚上,t,neg,2
1727,烧到,v,neg,3
1727,十二点,m,neg,4
1727,七十,m,neg,5
1727,度,q,neg,6
1727,没用,v,neg,7
1727,断电,n,neg,8
1727,第二天,m,neg,9
1727,一早,d,neg,10
1727,剩,v,neg,11
1727,二十几度,m,neg,12
1727,怎么回事,l,neg,13
1727,家里,s,neg,14
1727,样子,n,neg,15
1727,感觉,n,neg,16
1727,保温,n,neg,17
1728,垃圾,n,neg,0
1728,安装,v,neg,1
1728,员,zg,neg,2
1728,接头,v,neg,3
1728,安装,v,neg,4
1728,两条,m,neg,5
1728,灰色,n,neg,6
1728,水管,n,neg,7
1728,收,v,neg,8
1728,差,a,neg,9
1728,评,n,neg,10
1729,货物,n,neg,0
1729,伪劣,n,neg,1
1730,加热,v,neg,0
1730,慢,a,neg,1
1730,烧,v,neg,2
1730,一个半,m,neg,3
1730,小时,n,neg,4
1730,到度,d,neg,5
1730,家人,n,neg,6
1730,愉快,a,neg,7
1730,买错,v,neg,8
1730,品牌,n,neg,9
1730,海尔,nrt,neg,10
1730,货,n,neg,11
1731,一个月,m,neg,0
1731,加热,v,neg,1
1731,不行,v,neg,2
1731,水,n,neg,3
1731,不热,a,neg,4
1731,售后,n,neg,5
1731,维修,v,neg,6
1731,票,n,neg,7
1731,收,v,neg,8
1731,维修费,nr,neg,9
1731,想,v,neg,10
1731,热水,n,neg,11
1731,这家,r,neg,12
1731,店,n,neg,13
1732,早上,t,neg,0
1732,点,m,neg,1
1732,水管,n,neg,2
1732,断,v,neg,3
1732,只用,v,neg,4
1732,月,m,neg,5
1732,售后,n,neg,6
1732,点,m,neg,7
1732,老板,n,neg,8
1732,打电话,l,neg,9
1732,修,v,neg,10
1732,骂人,n,neg,11
1732,害,v,neg,12
1732,大年三十,m,neg,13
1732,家里,s,neg,14
1732,没水,v,neg,15
1732,狗屁,n,neg,16
1732,售后服务,l,neg,17
1732,过年,t,neg,18
1732,我家,r,neg,19
1732,不用,v,neg,20
1732,过年,t,neg,21
1732,请,v,neg,22
1732,总店,n,neg,23
1732,看清楚,l,neg,24
1732,电话号码,n,neg,25
1732,差,a,neg,26
1732,评,n,neg,27
1732,差,a,neg,28
1732,评,n,neg,29
1732,差,a,neg,30
1732,差差,n,neg,31
1732,评,v,neg,32
1733,辣鸡,n,neg,0
1733,加热,v,neg,1
1733,很慢,d,neg,2
1733,很慢,a,neg,3
1733,加热,v,neg,4
1733,大半天,t,neg,5
1733,才度,n,neg,6
1733,后悔,v,neg,7
1733,再也,d,neg,8
1734,真的,d,neg,0
1734,不行,v,neg,1
1734,水小,b,neg,2
1734,要死,v,neg,3
1734,打开,v,neg,4
1734,阀门,n,neg,5
1734,热水,n,neg,6
1734,真,d,neg,7
1734,伤心,n,neg,8
1735,烧水,n,neg,0
1735,真的,d,neg,1
1735,太慢,a,neg,2
1735,二个,m,neg,3
1735,小时,n,neg,4
1735,辣鸡,n,neg,5
1737,配送,v,neg,0
1737,服务态度,n,neg,1
1737,不好,d,neg,2
1737,号,m,neg,3
1737,收到,v,neg,4
1737,货,n,neg,5
1737,提前,v,neg,6
1737,号,m,neg,7
1737,预约,v,neg,8
1737,人号,n,neg,9
1737,安装,v,neg,10
1737,拖到,v,neg,11
1737,号,q,neg,12
1737,帮,v,neg,13
1737,装,v,neg,14
1737,年后,t,neg,15
1737,安排,v,neg,16
1737,过年,t,neg,17
1737,热水,n,neg,18
1737,洗澡,v,neg,19
1737,气死我了,l,neg,20
1738,收到,v,neg,0
1738,当天,t,neg,1
1738,客服,n,neg,2
1738,报装,v,neg,3
1738,号,m,neg,4
1738,工作人员,n,neg,5
1738,装,n,neg,6
1738,....,m,neg,7
1738,用点,n,neg,8
1738,热水,n,neg,9
1738,煤气,n,neg,10
1738,烧,v,neg,11
1739,烧水,n,neg,0
1739,太慢,a,neg,1
1739,不美,a,neg,2
1740,新,a,neg,0
1740,不出,v,neg,1
1740,热水,n,neg,2
1741,服务,vn,neg,0
1741,太,d,neg,1
1741,差劲,n,neg,2
1741,没人来,l,neg,3
1741,安装,v,neg,4
1742,加热,v,neg,0
1742,响声,n,neg,1
1742,想象,n,neg,2
1742,中,f,neg,3
1743,安装,v,neg,0
1743,话,n,neg,1
1743,预约,v,neg,2
1743,安装,v,neg,3
1743,人员,n,neg,4
1743,一大早,l,neg,5
1743,八点钟,m,neg,6
1743,我家,r,neg,7
1743,主动,b,neg,8
1743,安装,v,neg,9
1743,父母,n,neg,10
1743,问,n,neg,11
1743,收费,n,neg,12
1743,老家,n,neg,13
1743,农村,n,neg,14
1743,父母,n,neg,15
1743,打算,v,neg,16
1743,安装,v,neg,17
1743,安装,v,neg,18
1743,人员,n,neg,19
1743,一再强调,l,neg,20
1743,免费,vn,neg,21
1743,父母,n,neg,22
1743,就让,v,neg,23
1743,装,v,neg,24
1743,装,v,neg,25
1743,材料费,n,neg,26
1743,材料费,n,neg,27
1743,材料费,n,neg,28
1743,见到,v,neg,29
1743,材料费,n,neg,30
1743,收,v,neg,31
1743,写,v,neg,32
1743,明细,ad,neg,33
1743,收费,n,neg,34
1743,安装,v,neg,35
1743,人员,n,neg,36
1743,写,v,neg,37
1744,产品,n,neg,0
1744,不错,a,neg,1
1744,满意,v,neg,2
1744,一节,m,neg,3
1744,破,v,neg,4
1744,管子,n,neg,5
1744,大洋,ns,neg,6
1744,安装,v,neg,7
1744,管子,n,neg,8
1744,收费,n,neg,9
1744,一节,m,neg,10
1744,破,v,neg,11
1744,管子,n,neg,12
1744,贵,a,neg,13
1744,免费,vn,neg,14
1744,安装,v,neg,15
1744,产品,n,neg,16
1744,不错,a,neg,17
1744,安装,v,neg,18
1744,收费,n,neg,19
1744,垃圾,n,neg,20
1745,说好,v,neg,0
1745,小时,n,neg,1
1745,上门,ns,neg,2
1745,安装,v,neg,3
1745,找,v,neg,4
1745,借口,n,neg,5
1745,安装,v,neg,6
1745,师傅,nr,neg,7
1745,放假,v,neg,8
1745,年后,t,neg,9
1745,安装,v,neg,10
1745,家里,s,neg,11
1745,着用,v,neg,12
1745,年,m,neg,13
1745,安装,v,neg,14
1745,最差,a,neg,15
1745,网购,n,neg,16
1747,本来,t,neg,0
1747,安装,v,neg,1
1747,时,n,neg,2
1747,不如人意,i,neg,3
1747,不爽,a,neg,4
1748,遥控器,n,neg,0
1748,塑料,n,neg,1
1748,假,a,neg,2
1748,换,v,neg,3
1748,电,n,neg,4
1748,不行,v,neg,5
1748,售后,n,neg,6
1748,只能,v,neg,7
1748,找,v,neg,8
1748,师傅,nr,neg,9
1748,装,v,neg,10
1749,无人,n,neg,0
1749,安装,v,neg,1
1750,信任,n,neg,0
1750,安装,v,neg,1
1750,客服,n,neg,2
1750,够,v,neg,3
1750,好好,d,neg,4
1750,产品,n,neg,5
1750,可惜,v,neg,6
1751,遥控,vn,neg,0
1751,系列,q,neg,1
1751,随便,d,neg,2
1751,发货,n,neg,3
1751,控制面板,n,neg,4
1751,图片,n,neg,5
1751,够,v,neg,6
1752,太,d,neg,0
1752,差劲,n,neg,1
1752,安装,v,neg,2
1752,安装,v,neg,3
1752,扔,v,neg,4
1752,服务态度,n,neg,5
